name,id_original
Roman Vasyanov,80318
Alan Polsky,80318
Gabe Polsky,80318
Lee Sholem,98116
William Margulies,98116
Paul Wurtzel,98116
Iain Forsyth,246400
Jane Pollard,246400
Jeremiah Zagar,250650
Naiti Gámez,250650
Liz Garbus,288130
Branden Chambers,184322
Eric D. Chambers,184322
Reed Morano,244772
Craig Johnson,244772
Keiichi Sato,287590
Jimmy ScreamerClauz,169314
Marv Newland,3171
Larry Cohen,27740
George Marshall,117992
Jim Wynorski,83188
Edgar G. Ulmer,121975
William Miller,121975
No Deok,180252
Wayne Wang,135418
Phillip Noyce,88285
Joshua Leonard,27286
Aaron Rose,27286
Tobin Yelland,27286
René Verzier,71181
Paul Lynch,71181
Alan Hume,2965
Michael Anderson,2965
Gerald Thomas,32109
André De Toth,72472
John W. Boyle,72472
Lewis Gilbert,33814
Harry Lachman,29328
Stephen Gyllenhaal,96600
Sean Porter,96600
Michael Reed,72114
Lamont Johnson,72114
Eric Schwartz,179799
John Ford,269710
George Schneiderman,269710
Christopher Doyle,196325
Peter Chan,196325
Bryan Forbes,87151
Wes Ball,198663
Enrique Chediak,198663
Jessica Navran,198663
Michael Barrett,136835
Sam Miller,136835
Mark Anthony Little,136835
Jason Roberts,136835
James Laxton,244506
Peter Sattler,244506
Tom Obed,244506
Erich Weiss,54336
John Ford,166643
Gianfranco Rosi,171061
Gianfranco Rosi,171061
John Junkerman,55222
John Junkerman,13434
D.W. Griffith,193827
Александр Зельдович,79611
Alexandre Ilkhovski,79611
Anatole Litvak,26376
Arthur Edeson,26376
Sergio Salvati,109565
David Schmoeller,109565
Cristian Nemescu,34064
Sergiu Nicolaescu,179519
Nicolae Girardi,179519
Alex Jones,16986
Benedict Neuenfels,79016
Kilian Riedhof,79016
Masakazu Higuchi,343693
Chinami Namba,343693
Anthony C. Ferrante,248504
Ben Demaree,248504
Lone Scherfig,270302
Sebastian Blenkov,270302
Andrea Matheson,270302
Scott Frank,169917
Mihai Malaimare Jr.,169917
Jeannette Kim,169917
Ted LeFevre,169917
Daniel Geller,223632
Daniel Geller,223632
Dayna Goldfine,223632
Israel Horovitz,282296
Gordon Parks Jr.,95966
Kirsten Johnson,261855
Andreas Burgess,261855
Johanna Hamilton,261855
Josef Steiff,358724
Kevin Asch,261770
Tim Gillis,261770
Des McAnuff,265832
Lynn Shelton,244264
Benjamin Kasulke,244264
Costa-Gavras,60859
Raoul Coutard,60859
Alain Corneau,60859
Les Blank,124019
Skip Gerson,124019
Les Blank,85633
Yaron Scharf,215935
Yuval Adler,215935
Stuart Murdoch,245859
Giles Nuttgens,245859
Jessica Yu,264767
Sara Dosa,285026
Joseph Ruttenberg,29835
Tay Garnett,29835
Andy Hamilton,276843
Guy Jenkin,276843
Alex Jones,26750
Sergei Parajanov,154653
Alejandro Jodorowsky,32891
Saul Gilbert,32891
Ruth Michelly,32891
Ben Wagner,279967
Veiko Õunpuu,211879
Mart Taniel,211879
Ruben Östlund,265189
Fredrik Wenzel,265189
Marcus H. Rosenmüller,13914
Helmut Pirnat,2195
Marcus H. Rosenmüller,2195
Marcus H. Rosenmüller,12523
Marcus H. Rosenmüller,8948
Marcus H. Rosenmüller,84857
Marcus H. Rosenmüller,117464
Jerry Buteyn,19996
Larry Parr,237202
D.W. Griffith,127105
Umberto Lenzi,94069
D.W. Griffith,42553
Randall Miller,111479
Adrian Pasdar,182799
Virgil W. Vogel,67493
Harry Falk,67493
Paul Krasny,67493
Bernard McEveety,67493
Tommy Lee Jones,264656
Rodrigo Prieto,264656
Rosario Provenza,264656
Stanley Kwan,68004
Diego Luna,230779
Ray Rennahan,127798
Henry King,127798
Ernest Palmer,127798
Stuart Heisler,87621
Mario Monicelli,54561
Mario Vulpiani,54561
Etienne Périer,38654
Mike Clattenburg,257451
Renato Berta,103701
Manoel de Oliveira,103701
René Laloux,116352
René Laloux,69559
Tetsuya Nakashima,251981
Roger Donaldson,254904
Romain Lacourbas,254904
Shin Tae-Ra,18374
Andrew Laszlo,42648
William Friedkin,42648
Charles F. Wheeler,42493
Norman Lear,42493
Gregg Araki,157825
Sandra Valde-Hansen,157825
René Laloux,116351
Tom Gries,17200
David Worth,52314
Mark Hartley,282041
Garry Richards,282041
Todd Alcott,198182
Shane Dawson,292483
Baran bo Odar,284427
William Brent Bell,222461
Abbas Kiarostami,287877
Houshang Baharlou,287877
Naser Zera'ati,287877
Adam Ripp,60828
Alice Rohrwacher,64835
Jonas Alexander Arnby,270668
Niels Thastum,270668
Anthony Stacchi,170687
Graham Annable,170687
John Ashlee Prat,170687
Isao Takahata,149871
Stephen Chow,37702
Vincent Kok,37702
Larry Brand,241261
Nicholas D. Wrathall,174324
Eduard Grau,219054
Gabe Klinger,219054
Bruno Irizarry,199415
Lewis Allen,27212
Harry Neumann,27212
Bert Glazer,27212
Howard Hawks,110887
Chester Erskine,84540
Nicholas Musuraca,84540
Andrew Marton,205004
René Laloux,69328
René Laloux,116350
Philippe Caza,116350
Sergei M. Eisenstein,47703
Arne Skouen,20372
Ragnar Sørensen,20372
Erik Løchen,102913
Rasmus Breistein,102024
Aarón Fernández Lesur,209440
Shawn Levy,239678
Brandon Christopher,93115
Scott Mactavish,179822
Marco Martins,53042
Carlos Lopes,53042
Kjell Sundvall,230295
Roy Del Ruth,295507
Mamoru Oshii,15916
Shigeharu Shiba,15916
Shigeo Sugimura,15916
Alex Gibney,140481
Chris Marker,142375
Chris Marker,123742
Frank Simeone,123742
John Chapman,123742
Joshua Oppenheimer,267480
Lars Skree,267480
Anthony Harvey,15478
Jason Connery,57812
Chris Marker,126141
Kaare Andrews,157424
Norm Li,157424
Clint Eastwood,190859
Tom Stern,190859
Rachid Quiat,190859
Claudia Myers,263855
Kevin Smith,246403
James Laxton,246403
Ciro Ippolito,42416
Marek Najbrt,37630
Jakub Dvorak,37630
Peter Chelsom,254375
Kolja Brandt,254375
Juno Mak,210911
Ettore Scola,65485
Ettore Scola,58509
Franco Di Giacomo,58509
Jesse Moss,250666
Jesse Moss,250666
Frank Tashlin,42581
Daniel L. Fapp,43259
Frank Tashlin,43259
Yoshihiro Ishikawa,140513
Shigeru Akatsuka,140513
Myroslav Slaboshpytskyi,271397
Sergey Stepanskiy,271397
Martin McGrath,215928
Sarah Spillane,215928
Jack Plotnick,253312
Robert Brinkmann,253312
Alexandre Aja,149509
Tyler Bishop Harron,149509
Frederick Elmes,149509
John R. Leonetti,250546
James Kniest,250546
Joe Brewster,158997
Michèle Stephenson,158997
Jörgen Persson,8445
Göran Graffman,8445
Erwin C. Dietrich,86493
Chuck Jones,26730
Maya Deren,44445
Maya Deren,104378
Luciano Trasatti,22758
Massimo Pupillo,22758
Massimo Castellani,22758
Amando de Ossorio,28690
Fulvio Testi,28690
Thom Fitzgerald,43749
Nacho Vigalondo,151368
Jon D. Domínguez,151368
Joe Swanberg,244534
Ben Richardson,244534
Max Nichols,286554
Bobby Bukowski,286554
Sergio Garrone,91878
Maurizio Centini,91878
Sergio Garrone,56386
Maurizio Centini,56386
Mario Caporali,56386
Marco Mattia Magretti,56386
Clarence Brown,50079
Douglas Shearer,50079
George J. Folsey,50079
Lloyd A. Simandl,52315
Liu Chia-Liang,26615
Tien-You Wang,26615
William Witney,84062
Yasuhiro Yoshiura,234284
John Schwartzman,49017
Paul Inglis,49017
Gary Shore,49017
Jordana Finkel,49017
Aine Smith,49017
John Wildermuth,49017
Robin Reyer,49017
Paul Magwood,88375
Poull Brien,98069
Eugene Forde,38455
Harry Lachman,33386
Santiago Segura,1285
Joe Carnahan,227300
Yasu Tanida,227300
Carlo Lizzani,107034
William A. Levey,83613
Peter Palmér,83613
Douglas Curtis,108933
Larry Stewart,63360
George Tirl,63360
Wim Wenders,118257
Agnès Godard,118257
Branko Lustig,169250
Krsto Papić,169250
Ivica Rajković,169250
Gabe Ibáñez,262543
Alejandro Martínez,262543
Simeon Asenov,262543
Kes Bonnet,262543
Brian A Miller,241254
James Franco,152745
Matej Minac,100341
Unax Mendía,227707
Jonathan Newman,227707
Dominic Roberts,227707
H. Bruce Humberstone,25148
H. Bruce Humberstone,28044
David Cronenberg,33691
David Cronenberg,27371
Alain Resnais,109364
Robert Hessens,109364
Carlo Lizzani,107928
Steve Stone,131887
James Isaac,38084
Mel Damski,43922
Kenneth Zunder,43922
John Francis Dillon,156360
Ernest Haller,156360
Arthur Lange,156360
Joseph Losey,75710
Ron Daniels,39958
Aaron Woodley,73818
David Greene,73818
Brent Shields,47525
Savage Steve Holland,25450
Kevin Speckmaier,25450
Paul Sarossy,244761
Atom Egoyan,244761
John Suits,251852
Mark Putnam,251852
Elli Vuorinen,153532
Jasmiini Ottelin,153532
Pinja Partanen,153532
Anthony Chen,188598
Benoit Soler,188598
Michael Spierig,206487
Peter Spierig,206487
Ben Nott,206487
Jamie Leslie,206487
Stéphane Berla,204436
Mathias Malzieu,204436
Mikhail Kalatozov,8063
Jason Cohen,249719
Xavier Picard,293271
Hanna Hemilä,293271
Brad J. Silverman,206284
Jack MacKenzie,53187
Paul Landres,53187
Sharon Lockhart,254611
Guy Maddin,297263
Frans Zwartjes,125607
Jérémy Clapin,53222
Chris Renaud,46247
Mike Thurmeier,46247
Glenn A. Jordan,79818
Deran Sarafian,52318
Lasse Hallström,21394
Catti Edfeldt,21394
Jens Fischer,21394
Lasse Hallström,26111
Jens Fischer,26111
Tokuzô Tanaka,108798
Hiroshi Imai,108798
Manuel Sicilia,146381
Satsuo Yamamoto,108648
Jeff Tremaine,273641
Richard Rich,54113
Richard Thorpe,169883
Lau Kar-Wing,34658
Javier Recio Garcia,62967
Peter Cornwell,48585
Run Wrake,110073
Richard Bluck,246741
Taika Waititi,246741
Jemaine Clement,246741
D.J. Stipsen,246741
James Napier Robertson,276496
Elemér Ragályi,282376
George Ovashvili,282376
Stéphane Laporte,37925
Richard Thorpe,43398
Kate Davis,261038
David Heilbroner,261038
Brett Gaylor,23996
Michael Hoffman,239571
Chad Stahelski,245891
Jonathan Sela,245891
Raul Abrego,245891
Carl Baldasso,245891
Dennis Moyes,245891
David Leitch,245891
Julian Gilbey,208869
Vincente Minnelli,62655
Alan White,286654
Mike Wallis,91322
Yukio Ninagawa,38551
Janusz Kamiński,205587
David Dobkin,205587
Ned Benson,157829
Ira Sachs,244268
Christos Voudouris,244268
Alain Resnais,15377
François Truffaut,35847
Jean Malige,35847
François Truffaut,256
Raoul Coutard,256
Brett Harvey,295538
Ron Oliver,293205
C. Kim Miles,293205
Koji Yamamura,36072
David Ayer,228150
Roman Vasyanov,228150
Gary Jopling,228150
Terry Ingram,298317
Kristian Levring,266285
Jens Schlosser,266285
John Herzfeld,75007
Olivier Dahan,215211
Eric Gautier,215211
Daran Fulham,215211
Chengcheng Chi,215211
Boëdec Cramesnil Maëla,215211
Jeremiah Birnbaum,224282
John Lindley,239563
Theodore Melfi,239563
Hubertus Siegert,250989
Jake Paltrow,215379
Flemming Quist Møller,16049
Jørgen Lerdam,16049
Aaron Katz,252102
Andrew Reed,252102
Martha Stephens,252102
Jeff Chamberlain,203186
Richard Gray,126323
H. Bruce Humberstone,33387
Lynn Shores,38457
Norman Foster,33388
Virgil Miller,33389
Herbert I. Leeds,33389
H. Bruce Humberstone,33392
Angela Tucker,147923
Nadezhda Kosheverova,62692
Matti Kuortti,438012
Pavel Arsyonov,115232
Casper Van Dien,275318
Ben Demaree,275318
Bruce Chun,156597
Jerome Sable,156597
Stephen Herek,54557
Richard Rich,28302
Norman Foster,38458
Lewis Seiler,33393
Hamilton MacFadden,33393
Norman Foster,33394
Harry Lachman,38461
Phil Rosen,38463
Eugene Forde,38454
Harry Jackson,38454
Stephen Cone,81707
Stephanie Dufford,81707
Éric Rohmer,47455
Sut Jhally,259442
Brett Sullivan,22072
Stefan Fjeldmark,36323
Flemming Quist Møller,36323
Axelle Ropert,204762
Reginald Le Borg,28437
Gordon Avil,28437
Donald P. Borchers,124124
Miguel Arteta,218778
Terry Stacey,218778
John G. Blystone,267333
Eugene Forde,267336
George Hadden,267336
Phil Karlson,35017
Burnett Guffey,35017
Fernando Fernán Gómez,117869
Vic Armstrong,218043
Jack Green,218043
Matthew Gatlin,218043
Éric Rohmer,47454
Alexander Sokurov,326038
Claude Chabrol,76207
Jean Rabier,76207
Jonathan Holiff,115214
Eskil Vogt,245844
Tove Undheim,245844
Ahmed Imamović,118658
Pipilotti Rist,292445
Don Thacker,224946
Aaron Katz,74790
Sean McElwee,74790
Christian Zübert,285025
The Chau Ngo,285025
Neil Berkeley,253292
Richard Kern,161426
Samy Inayeh,265016
Colin Minihan,265016
Jae-shik Park,91237
Jason Buxton,127862
Nicholas Musuraca,61138
William Cameron Menzies,61138
Marc Lawrence,289727
Jonathan Brown,289727
Matty Beckerman,258193
John Gilling,39262
Arthur Grant,39262
Vic Savage,31275
Andrew Janczak,31275
Gene Quintano,142946
Seth Holt,39263
Manuel De Landa,299203
Claude Chabrol,2813
Jean Rabier,2813
Roger Morand,2813
Stiles White,242512
David Emmerichs,242512
Alex Holmes,273997
Christian Larson,250578
Jim Kaufman,274127
Álex de la Iglesia,15021
José L. Moreno,15021
Stefan Fjeldmark,46314
Jørgen Lerdam,46314
Flemming Quist Møller,46314
Benny Boom,54445
Don Davis,54445
Dan Gilroy,242582
Robert Elswit,242582
Richard L. Fox,242582
Nick Read,252457
Nick Read,252457
Dmitry Beliakov,252457
James Franco,152736
Frank R. Strayer,3937
Henry Freulich,3937
Abbas Kiarostami,129943
Abbas Kiarostami,94513
Abbas Kiarostami,129945
Jenö Koltai,41097
József Gémes,41097
Yoshimichi Furukawa,51576
Tibor Hernádi,36523
Chris Williams,177572
Don Hall,177572
Roland West,27501
Turner Clay,298538
Nelson Yu Lik-wai,49706
Pang Ho-cheung,49706
Alberto Rodríguez,236735
Alex Catalán,236735
Joseph J. Lawson,241742
Ben Demaree,241742
Jon Jones,31446
Reginald Le Borg,31024
Leo Tover,115549
Philip Dunne,115549
Jorge R. Gutierrez,228326
Christian Ditter,200727
Christian Rein,200727
Tsui Hark,217923
Malcolm St. Clair,69017
Canyon Prince,304850
Frank Whaley,225044
Bradley King,273271
Charles B. Pierce,143516
James W. Roberson,143516
Danny Boyle,203912
Jules Bass,17278
Jon Jones,268735
Joseph MacDonald,169066
Philip Dunne,169066
Guillaume Schiffman,149087
Christophe Offenstein,149087
Peter Lauer,72270
Guy Ritchie,22599
Cordell Barker,81424
Richard Condie,48504
Christopher Smith,173491
Christopher Smith,173491
Merete Mueller,173491
Alex Garland,264660
Denis Schnegg,264660
Rob Hardy,264660
Ketan Waikar,264660
Jukka-Pekka Valkeapää,284306
Paul Middleditch,41558
Chang Cheh,40081
Cordell Barker,159304
Cordell Barker,48488
Will Jason,207752
Brian Trenchard-Smith,27805
Seyyed Reza Mir-Karimi,102851
Sam Newfield,41023
Jack Greenhalgh,41023
Denys N. Coop,32069
John Byrum,32069
John Byrum,190173
László Kovács,190173
Wolfgang Panzer,12314
Edgar Wright,52996
Shawn Christensen,253254
Daniel Katz,253254
Jerzy Rose,208286
David Turner,212846
Lara Zizic,212846
Ben Ketai,257874
Timothy A. Burton,257874
Monty Banks,38890
Glen MacWilliams,38890
Erik Blomberg,84944
Erik Blomberg,84944
Malcolm St. Clair,71098
Pen Tennyson,87060
Benjamin Fingerhut,63140
Geoffrey Fingerhut,63140
Ryan Murdock,268272
Harold S. Bucquet,3576
Ray June,3576
Hamilton MacFadden,413669
Laurent Witz,234862
Alexandre Espigares,234862
Mike Leigh,245700
Marco Anton Restivo,245700
Leslie Zemeckis,224414
Alan Poon,251232
Mark Raso,251232
John Borowski,278772
John Borowski,278772
Rick Gawel,278772
Robert P.M. Olsson,278772
Ioan Thomas,278772
Virgil Miller,38456
Eugene Forde,38456
Gordon Wiles,33708
Rudolph Maté,33708
Mario Piluso,21250
Douglas Slocombe,37193
Charles Crichton,37193
João César Monteiro,83228
Mário Barroso,83228
Jean-Claude Laureux,83228
João César Monteiro,83226
Byron Shah,180305
Peter Cornwell,180305
Terence Young,92401
John Wilcox,92401
Gary Rydstrom,77887
David Silverman,116440
Matthew Schofield,116440
Angus MacLane,82424
Shane Acker,98622
Michael Feifer,89888
Roberto Schein,89888
Dante Lam,17082
Tim Fywell,273510
Tim Fywell,103081
Volker Schlöndorff,141950
Valentin Rodriguez,141950
Rose Bosch,93407
Nigel Cole,122843
Philipp Stölzl,52475
Adrian Vitoria,14575
William Kaufman,58626
William Kaufman,20270
Craig Moss,157058
Tsui Hark,41244
Roel Reiné,27310
Joost van Starrenburg,27310
Roel Reiné,55069
Roel Reiné,151933
Roel Reiné,151933
Elena Ioana,151933
Maria Pop,151933
Roel Reiné,260063
Roel Reiné,260063
Rasmus A. Sivertsen,230731
Patrick Archibald,14830
Jay Oliva,14830
Dick Sebast,14830
Frank Paur,14830
Terry Klassen,77499
Mark Baldo,77499
Mark Baldo,264646
Mark Baldo,275287
Paul Sabella,42313
Phil Mendez,42313
Steve Boyum,12450
William Wages,12450
Mauri Kunnas,61495
Pekka Lehtosaari,61495
Roy Allen Smith,19164
Charles Grosvenor,19165
Charles Grosvenor,17337
Hangduk Cho,17337
Choi Gwi Don,17337
Hoon-chil Jou,17337
Michael Longden,17337
Hyunbo Simm,17337
Duksoo Yang,17337
Chris Cho,17337
Larry Latham,31473
Larry Latham,27653
Roger Christian,196830
Isaac Florentine,57483
Dick Lowry,42903
Dick Lowry,79365
Scott Wiper,171581
Aleksey Balabanov,56212
Aleksandr Simonov,56212
Aleksey Balabanov,20994
Bonnie Elliott,199575
Zak Hilditch,199575
Philipp Kadelbach,178446
Zhao Xiaoding,17108
Chu Yen-ping,17108
Vishal Bhardwaj,280795
Peter Brosens,123366
Jessica Hope Woodworth,123366
Catherine Tatge,97414
Laurence Rees,97414
Arthur Allan Seidelman,34995
Sandy Tung,72977
Sidney J. Furie,67669
Curtis Petersen,188102
Sidney J. Furie,188102
Howard Rothschild,188102
Jenny Murray,188102
Pazz Neglia,188102
Sidney J. Furie,41497
David Zellner,244563
Sean Porter,244563
Gerardo Olivares,99819
Maximilian Erlenwein,256311
Til Schweiger,130747
Mark Irwin,42542
Ed Hunt,42542
Alison Ellwood,159140
Wolfgang Thaler,103686
Edward Lachman,103686
Ulrich Seidl,103686
Richard Holm,56481
Christoffer Boe,42757
Søren Kragh-Jacobsen,177865
Lasse Frank Johannessen,177865
John Frankenheimer,86616
George C. Scott,101307
Fred J. Koenekamp,101307
Jens Sjögren,138754
Jeff Prosserman,68197
Ira H. Morgan,166560
Charles Reisner,166560
Robert De Grasse,222731
George Nichols Jr.,222731
Dewey Starkey,222731
Elaine Constantine,297265
Jeff Hare,54625
Donald P. Borchers,25754
Kari Skogland,25752
Ethan Wiley,25751
David Lewis,25751
Joel Soisson,70575
Guy Magar,25753
Danny Nowak,25753
Ricardo Larraín,45181
Christian Matras,4956
Pierre Gaspard-Huit,4956
Arnold Schwarzenegger,55596
John Lyde,149023
Eduardo Mignogna,71114
Franc Roddam,64679
Josiane Balasko,15460
Jonathan Sanger,74974
Victor J. Kemper,32079
Eric Red,32079
John Ridley,119213
Alwyn Kumst,131475
Jason Lapeyre,131475
Dennis Dimster,59996
R.G. Springsteen,144471
Harry Neumann,144471
David Marconi,158426
Thomas Hardmeier,158426
Delphine De Casanove,158426
Freddie Francis,41035
Norman Warwick,41035
Jean-Luc Godard,39239
Groupe Dziga Vertov,39239
Jean-Henri Roger,39239
Jean-Luc Godard,26298
Jean-Pierre Gorin,26298
Anne-Marie Miéville,26298
Groupe Dziga Vertov,26298
Jean-Luc Godard,61415
Jean-Luc Godard,65612
Charlie Chaplin,53412
Roland Totheroh,53412
Ernest Van Pelt,53412
Harry Ensign,53412
Charlie Chaplin,53406
Charlie Chaplin,53387
João César Monteiro,244838
Dominique Chapuis,244836
Henri Maikoff,244836
João César Monteiro,244836
João César Monteiro,154188
José António Loureiro,154188
João César Monteiro,253959
João César Monteiro,199336
David Munro,293028
Alan Lowery,256679
Petter Næss,12076
Marius Johansen Hansen,12076
Edwin L. Marin,55472
Lesley Selander,51649
Colette Burson,25896
Niall MacCormick,172008
Vilmos Zsigmond,201847
Egidio Coccimiglio,201847
Nicholas Kalikow,250608
Walter Lang,69204
Frederick Elmes,289314
Lisa Cholodenko,289314
Andrey Zvyagintsev,265180
Mikhail Krichman,265180
Shin Yeon-shick,147533
Uberto Pasolini,216156
George Lucas,140979
Chris Marker,57563
Bennett Miller,87492
Greig Fraser,87492
Bill Brame,80680
Robert Caramico,80680
Shiro Toyoda,68715
Hiroshi Murai,68715
Frank Capra,122047
Joseph Walker,122047
David Selman,122047
Chao-Bin Su,44092
Wing-hang Wong,44092
John Woo,44092
Valeriya Gay Germanika,31418
Carol Reed,63069
Harold Rosson,53853
George Fitzmaurice,53853
Nicholas Musuraca,196802
Stephen Roberts,196802
Dewey Starkey,196802
Sadao Yamanaka,112501
Jun Yasumoto,112501
William K. Howard,31879
Ted Tetzlaff,31879
Archie Mayo,106635
James Van Trees,106635
Leon Shamroy,81113
Marion Gering,81113
Arthur Jacobson,81113
Wesley Ruggles,97193
Joseph Walker,97193
W.S. Van Dyke,43863
Greg McLean,199534
Toby Oliver,199534
George Cukor,95874
Tay Garnett,82239
Ernest Palmer,82239
Booth McCracken,82239
Victor Saville,90523
Harry Stradling Sr.,90523
Jamie Blanks,14459
Karl von Moller,14459
Charles Vidor,41234
Bernard Vorhaus,87925
James Rabbitts,57749
Jérôme Salle,185567
Denis Rouden,185567
Howard Hawks,140276
Edward O'Fearna,140276
Gregg Toland,140276
Robert De Grasse,27341
Graham Cutts,27341
Robert Martin,27341
Neil Nightingale,77951
Barry Cook,77951
Martyn Pick,52010
Fred Warter,75258
Peggy Holmes,75258
Roberts Gannaway,75258
Klay Hall,25475
Sheryl Sardina Sackett,25475
Uli Edel,50114
Pavel Lungin,99785
Tom Stern,41545
Pavel Lungin,41545
Pavel Lungin,41842
Albert Zugsmith,59101
Andrew L. Stone,85518
William H. Clothier,85518
Edward Buzzell,292498
Christy Cabanne,63787
Peter Masterson,71034
Richard Shepard,91580
Jordan Stone,91580
